full_text,sentiment
"jadi inget dulu waktu sd udah mulai diajarin buat boikot brand. dimulai dari produk yang biasa anak kecil beli kaya oreo nestle cola pepsi. tapi anak umur segitu belum paham alasan kenapa harus boikot dan mungkin cara guru jelasin ga gampang diterima siswa jadi masih suka beli",positif
"dpt undangan dari oreo mereka produk boikot kan ya?",netral
"oreo di boikot kan ?",netral
"pdhl aku dah nahan diri buat ga beli oreo grgr di boikot jdnya kan las dikasi org seneng gt akhirnya bs mam oreo lg setelah sekian lama boikot TRUS DIKASIIN ORG BABI",negatif
"LUPA OREO PRODUK BOIKOT AAAAAAA",netral
"salah satu produk boikot yg gue kgn banget adalah OREO",negatif
"Kecewa bgt kalo liat orang yg ga boikot ponakan gw yg kecil aja boikot oreo yg biasanya ada di rumah gw tiap lebaran tahun ini ga ada karena boikot dan itu dia minta lngsung trus kalian yg udah gede hanya secuil es krim m*d pun ga mampu nahan hawa nafsu #blockout2024",negatif
"kesel banget ngasi tw temenku tentang produk produk yg diboikot kaya sampai kapanpun dia gabakal ngerti kayanya wkwkwkw. bilangnya kalau semua diboikot kita makan apa padahal banyak alternatif makanan yg gabeda jauh kaya boikot oreo ada goreorio",negatif
"bgst ini penumpang belakang ngelawak mulu anying : lu mo oreo gak? : boikot cuy dia dukung israel : eh ajg lu tadi makan mcd kampang ujung2nya tetep makan oreo",negatif
"Wah repnya... Alhamdulillah Soalnya pas ada menfess oreo pikacu ini di base lain (lupa base apa) hampir gaada yang rep soal boikot (atau emang gaada ya?). Isinya cuma rep lucu lucu gemes enak gitu... (Jujur mau rep waktu itu juga sungkan takut party pooper maaf)",netral
"kami gk mau buruk sangka tp ini sering terjadi. tiap ada kucing liar yg kami rawat seminggu krg tb2 hilang &amp; gk terlihat lg. sepertinya dibuang tetangga. soalnya tiap hilang tiba2 sj diberi banyak oreo seakan utk menyuap kami supaya tidak marah tp oreo pun produk boikot",netral
"Ya Allah guee lupaa Oreo di boikot kan yaa buset dah mana we kmrn makan itu. Oke next kita gak boleh jajan Oreo lagi!",positif
"Ngl gw dlu itu suka banget sm Oreo sampe akhirnya tau Oreo produk isriwil. Dlu itu gw bisa aja tiap bulan beli se kardus saking sukanya. Tp krn sekarang di boikot yaa jelas gw ikut boikot lahh. Trus akhirnya gw cari alternate lain yg mirip oreo gt but the taste ain't the same",positif
"hallo aku mau tanya dong kan kita dsn kebanyakan ya orang' indo juga masih pada pake barang' boikot terutama Starbucks McDonald's atau jajan alfa Indomaret yang di boikot seperti Oreo tapi kenapaaaa kok idol langsung diserang yaa diskremer bukan pembelaan cmn tanya sajaa",netral
"kalo misal kita udah beli produk non boikot semacam point coffee tapi belinya minuman cookies and cream sedangkan cookiesnya biasanya Oreo. itu gimana jadinya?",netral
"Alternatif oreo apa ya ngidam berat tapi boikot.",netral
"sedih gabisa makan oreo karna boikot TAPI LEBIH SEDIH ORANG-ORANG DI PALESTINA HUHUHUHU",negatif
"Sbux kfc mcd dunkin gaada di bjn Nscfe kagak doyan Ph cadburry kagak punya duit buat beli Bango aku pakenya kecap laron Soda2an mulai nyoba ngurangi konsumsi jadi belom beli lagi sejak boikot Paling cuman galon aqua sama oreo itupun sisaan bulan kemaren belom abis2",netral
"Internet disana lebih kenceng. Mana mungkin ga tau bjir. Mas2 creepes langgananku aja berenti pake oreo karena di boikot. Masa orang sana yg udh melek teknologi ga tau",negatif
"gg jg oreo keluarin pokemon biar orang lupa kalau itu salah satu produk yang kena boikot",netral
"W kan baru buka warung ya. Terus gue belanja tuh apa aja yg dijual. Pas udh buka otomatis jajanan w tata dong dietalase. W lupa klo lgi boikot produk isr!wil ini. Eh w malah beli oreo softcake dong itu juga dikasih tau sama anak2 yg jajan ke warung gue Yaallah maafkan saya",netral
"adek gue yg masi sd aja bener² semangat tentang palestina beli bendera palestina ga mau makan oreo dia tau itu di boikot katanya",positif
"halah All Eyes On Rafah All Eyes On Rafah LU NOH MASI KE MCD AMA PACAR LU TIAP WEEKEND ngentot. udah staun lebih gua kaga makan makanan kesukaan gua (McSpicy Chicken McFlurry Oreo) krna boikot bsbsnya ada yg terang2an bli McFlurry di up di sg lagi ngentot",negatif
"ya allah sbnernya aku pengen banget oreo dari 2 minggu yang lalu tapi ga boleh hrus still boikot aku bisa aku kuat aku keren",positif
"Adalah hal yg berat ketika gw memboikot KFC Pizza Hut Oreo Walls Kraft Cadbury Toblerone dll semua produk itu kesukaan gw sejak kecil tapi gw tetap harus boikot permanen",positif
"Kangen bgt mau makan oreo tapi masih boikot",negatif
"ini oreo kena boikot ga sih lupa.. ada OREO x POKEMON BJIRRRR pingin",netral
"Tbtb kepingin oreo tapi produk boikot",netral
"Cuman awareness boikot ini gak sampe daerah kecil ya aku kemarin di semarang oreo bahkan sampe jatuh harga banget giliran pas pulang aku lihat masih harga normal beberapa produk yang kena boikot juga begitu..",negatif
"sementara ini produk jualan aku yang kena boikot cuma oreo crumb yang lainnya alhamdulillaah lulus sensor",netral
"Hgjgkfnfbdjzndhsn kan gw kl masalah boikot produk ikutin acuan @BDSmovement ya nah gw mau beli oreo soft cake buat berbagi eeeh g boleh gr kraft salah 1 produk yg di boikot tulung info kl emg produk itu pro israel gw g update karena acuan gw cm dr bds movement itu",netral
"bm oreo goren tpi lgsg keinget klo oreo kn di boikot hiks",negatif
"susah boikot oreo karna sesuka itu",negatif
"@tanyakanrl berhubung boikot oreo lumayan nder topping oreo gratis itu",netral
"Tiktok isinya beneran banyak yg kurang edukasi soal boikot produk2 yg kerja sama dgn zionis ada vt orang lagi unboxing Oreo yg kerja sama dgn kartu uno. Trus beberapa komen ada yg ingatin soal boikot yg ingatin malah disalty-in.",netral
"@convomf Orang mah boikot mcd oreo kfc dll tp orang2 kaya belinya langsung dior ysl channel(?) dll hahaha lucuu bgt kita boikot mati2an tp ada aja orang ignorant",negatif
"kemarin ak pen beli es klim oreo yg biasa ak minum tapi itu di boikot yaa yaudah gajadi bener ga sih oreo itu di boikot???? let me know",positif
"Yukk bisa yukk terus boikot sbux mcd unilever (lifebuoy pepsodent sariwangi abc royco aqua walls molto rinso dll) kfc pizzahut burgerking danone oreo cocacola sprite nestle nescafe kokokrunch fanta milo pringles garnier loreal nivea kraft vaseline dll",positif
"hallo sobat -unj !!! kami ada danusan menarik nih!! jadi kita ada niatan jual oreo goreng tapi dikarenakan kami sedang menjalankan boikot produk tsb kami ganti jadi goriorio goreng ada yg minat ga guys? kalo minat boleh rep di bawah ya oh iya satu pack (cont)",positif
"Udah ga makan Oreo lagi nder dari dulu soalnya eneg aja gitu tapi Alhamdulillah dah ada kasih tau Oreo ini di boikot jadi lanjutin aja dah",positif
"Pengen oreo tapi oreo boikot. Ujian dunia",negatif
"Akuu masih boikot sampe ke produk sehari2 ataupun makeup skincare kaya garnier unilever nestle loreal maybelline cadbury oreo danone",positif
"Kalo aku pribadi selain boikot produk yang tertera aku berusaha sebisa mungkin buat gak beli produk yang terafiliasi lainnya kaya oreo lifeboy carnation dll. Aku gak mau uang ku dipakai untuk membantai manusia even itu cuma seribu atau dua ribu. Aku percaya kalau niat-",positif
"Knp oreo harus produk israel yg di boikot kah..",netral
"oreo yg pikachu enak bgt lagi tapi kata bunda gua oreo boikot kah????",netral
"ya Allah ampuni ak blom bisa boikot oreo sm nutella soalnya dibutuhin di olshop ak ya Allah",negatif
"Setelah tau kalo MCdonald Burger King KFC dll yg sbg penyumbang buat Israhell Gw yg dulunya kemana mana harus beli salah satu dari itu Alhamdulillah sekarang gw gk nafsu gw liat aja udah muak Selain gk sehat kita jg bisa bantu saudara Palestina dg boikot #FreePalestine https://t.co/fVXFoG35tH",positif
"Aku suka aku suka makan Burger King. (Capres 02 Prabowo Subianto) Waduh Bapake! Burger King itu masuk daftar boikot netizen karena Burger King mendukung Israel serang Palestina #DugaanKorupsiKemenhan #DugaanKorupsiKemenhan https://t.co/tCo7aiuQEj",negatif
"Emang gk terkontrol org ini Kepleset lg Burger king kt boikot krn pro israel lo malah terbuka bilang suka Lo pro israel jg? https://t.co/0wMO7Iuq7b",negatif
"logika dari gerakan boikot bertujuan memberikan tekanan secara ekonomi agar negara yang diboikot dapat mengubah putusan atau tindakan yang dinilai konsensus tidak adil dan tidak benar. #BoycottProdukIsrael EndIsraelsGenocide Arab Saudi Burger King Yaman #FreePalestine US and UK https://t.co/sUQrVQxP25",netral
"Setiap dikasih mic selalu ada aja blundernya eyang ini. Burger king pdhal posisi nya mendukung Israel sehingga sedang di Boikot sama umat Islam di Indonesia sampai ada fatwa MUI juga loh. Eyang eyang.... #AMINAjaDulu https://t.co/c7XqOrDBrN",negatif
"Produk-produk yang disebut terafiliasi dengan Israel: 1. Starbucks 2. Kfc 3. Dominos 4. Burger king 5. Pizza hut 6. Mcdonalds 7. Wingstop",netral
"Prabowo dengan bangga bilang Suka Burger King! Padahal Burger King itu masuk daftar boikot netizen karena Burger King mendukung Israel serang Palestina https://t.co/PblMqt674A",netral
"Capek-capek kita memboikot produk yang mendukung Israel Prabowo malah menunjukkan sikap antitesis terhadap gerakan boikot. Jarang mau hadir diskusi sekalinya hadir malah bikin blunder. (Burger King Israel supports IDF by providing free food and drinks to Israeli militants) https://t.co/CryAzwB6RN",negatif
"Apa itu Burger King? Ternyata burger UMKM enak banget bjir mana murah wrwrwrwr Urusan boikot memboikot ini bikin gw banyak explore makanan yang sebelumnya ga gw tau https://t.co/M9aPIVzkl9",positif
"Seberat-beratnya mahasiswa semester akhir masih lebih berat kerjaan buzzernya pak prabowo blunder lagi blunder lagi mayoritas orang Indonesia dukung Palestina dengan Boikot produk Israel eh ini malah bilang suka makan burger king. Kayak pendukung ANIES dong suka bubur ketan https://t.co/kODfLUSMW2",negatif
"Prinsip boikot itu ga asal²an kak. Harus selektif agar efektif &amp; strategis. - Burger King masuk list BDS - Starbucks walaupun ga masuk tapi ttp disarankan diboikot krna mereka pernah bermasalah dgn serikat pekerjanya yg mendukung Palestina - Unilever CEO-nya Alan Jope pernah ~",positif
"Prabowo Ngaku Suka Makan Burger King Netizen: Rakyat Capek-Capek Boikot Produk Israel Dia Malah Endorse https://t.co/1xTcEoyNN2",negatif
"Drpada ngandelin anecdotal evidence mending liat aja lapkeu MAPI yg pegang brand2 diboikot ky Sbucks Burger King dll. Thn 2023 sma Q1 2024 penjualan MAPI naik dr tahun sebelumnya jd keliatannya no/minimal impact. Tp hrs diliat jg siapa tau produk non boikot MAPI salesnya naik. https://t.co/0ZLkXgrmz2",negatif
"Katanya mau suport UMKM kok malah lebih suka produk barat. Apalagi suds jelas burger king lagi di boikot karena pro zionis israel apa jangan2 ikutan juga pro zionis israel ya ? Makin berat nih tugasnya TKN dan para buzzer nyebokin nih orang. @kurawa @DedynurPalakka https://t.co/9VVaLKsBno",negatif
"Dampak boikot YouTuber Alman Mulyana menyoroti kondisi restoran cepat saji Burger King KFC dan Buffalo Wild Wings yang bangkrut di Arab Saudi https://t.co/aUpvhnHkHr",netral
"same kek temen gw gembor2 soal boikot tapi tetep ngerayain ultah di burger king KEK????????? dengan bagusnya story wa dia ada 3 tau isinya apa?? 2 story pertama tentang Palestine dan isu boikot terus story yg terakhir video dia ngerayain ultah di buger king",negatif
"Kemarin bilang Gaza lemah lanjut bilang suka Burger King padahal jelas-jelas itu masuk salah satu daftar boikot karna dukung Israhell. Udah clear yaa di mana ni capres berpihak?",negatif
"Masih boikot: Sbux Pizza hut Burger King BBW Ngaku dikit kemaren stres banget dan butuh tempat akhirnya ke mekdi... hiks. Tapi yg lain masih koo~~ Pizza nemu Cheese n Dough yg keluaran korea enak juga!",positif
"Menurut gue gerakan boikot ini dilakukan setelah serangan 7 Oktober 2023 dan muncul nama-nama brand yang terang-terangan funding Israel Top priority ada di HP (merk laptop) AXA. Kemudian Disney McD Starbucks Burger King Follow up di https://t.co/FhIywkJmiy",netral
"Prabowo ngaku suka makan Burger King netizen: Rakyat capek capek boikot produk Israel dia malah endorse https://t.co/gzib1OT44t https://t.co/gzib1OT44t",netral
"Krn disini gaada burger king dlu dia suka nganterin burger king ke rumah ketika dia pulang dari jakarta sebab gue suka burger king. Alhamdulillah burger king di boikot anggep aj itu alasan dia gabakal ngntr tu burger pdhl alasan sebenarnya krn .",positif
"Capresnya doyan Burger King Cawapresnya doyan Starbucks berat betul perjuangan Bu Retno di Forum Internasional bela Palestina https://t.co/mLc9337BZT #MenembusBatas #freepalestine #israel_penjajah #boikot Selengkapnya : https://t.co/dnxLo4hEdX https://t.co/hG3mrqYtXf",positif
"Eh burger king tuh masuk list boikot kah? I'm craving their cheesy fries",netral
"Ibu Retno mewakili Indonesia untuk membela kemerdekaan Palestina di forum dunia. Sementara di negerinya sendiri ada capres yang doyan makan burger king dan bilang Gaza lemah. Dan cawapresnya yang doyan sbux produk boikot. Ironis!",negatif
"Peeps burger king di boikot ga",netral
"eh burger king tuh boikot apa ga si?",netral
"Tolong jgn stop boikot mcd sbux burgerking pizzahut kfc (di beberpa outlet masih rame). Enlighten orang2 terdekat untuk bantu menekan jionis",positif
"Liat Wind breaker collab sama Burger king rasanya sedih Pokoknya tetep boikot produk2 pendukung genosida",positif
"guys mau ngingetin!! banyak tempat makan yang perlu kita boikot bikin promo (like mcd burger king phd dll). please jangan terlena!!! keep boycotting ‼️",positif
"so far brand yg udah secara konsisten gw boikot dan semoga selalu konsisten: - nestle - starbucks - pizza hut - kfc - mcd - burger king masih akan terus pelan pelan boikot yg possible buat diboikot",positif
"merugikan dari mana deh?? gw sama abang gw yang pelanggan tetap ikut ngeboikot mekdi/burger king dengan beralih ke umkm indo kek burger bangor traffic bun.. itu ngerugiin??? gw gakngerugiin siapapun dan bentuk boikot yg gw lakuin itu adalah penolakan keras atas tindakan israel",positif
"@AlifahRatu tapi kesel banget si sama yang ga bisa boikot sbux mcd kfc burger king dll yg sejenis. emang kalo lu ga konsumsi itu mati ya",negatif
"Capek2 kampanye boikot produk terafiliasi zionis eeh ada bapak2 random bilang Aku suka Burger King Jd pengen nangis live akutu..",negatif
"Suami ku begitu masuk mall langsung bilang mah berarti gak boleh beli burger? tau banget aku dia suka banget sama burger dari burger king gegara boikot sebelum berangkat udah tak kasih tau. Padahal boleh beli burger asal merk lain.",positif
"capresnya doyan burger king cawapresnya ketauan minum starbuck eee skrg timsesnya promosiin pizza hut padahal awal perang gaza kemarin heboh nyeruin boikot di podcastnya deddy corbuzier. makan apapun minumnya ya ludah sendiri",negatif
"Burger king termasuk di boikot gak ya?",netral
"rekan kantor gue kocak bgt blio nanya kurma yang enak apa gue jawab semua enak asal bukan bikinan 🇮🇱 dia kaget karena ternyata ada buru-buru googling biar bisa di boikot. tolonglah sendirinya msh makan mcdonald burger king atau bahkan produk lain yg terhubung ke 🇮🇱",netral
"coba bayangin lo koar2 trs speak up soal palestine si medsos eh sm paslon yg didukung lo dibilang gaza lemah gwe sih udah cancelled ya mana blg juga suka burger king?!? yg notabene nya salah satu produk boikot ‍️‍️",negatif
"Rejeki dari Yang Maha Kaya dan Maha Terpuji bukan hanya di Starbucks McD Burger King Pizza Hut atau Domino's. Apa mungkin Yang Maha Mengetahui segitu kudetnya sampai pertanyaannya cuma sebatas Kenapa kamu boikot Starbucks dan membuat banyak orang kehilangan pekerjaan ? ‍️",negatif
"Nak tanya burger king kena boikot kah?",netral
"Aku 2 minggu lalu kepingin maka burger king atau burger kill. Aku pikir itu burger yang punya orang Bandung karena ada nama band metal asal Bandung namanya hampir mirip. Waktu lihat2 produk boikot lah ternyata punya orang luar.",netral
"burger king boikot ga sih?",netral
"Beberapa kali lihat video ada yg menunjukkan kalau McD ramai lagi Burger King ramai lagi. Bagaimana tidak kalau cara boikotnya tidak fokus? Malah sibuk boikot sana-sini yg bukan target utama bahkan bukan target sama sekali. Giliran tidak berhasil menyalahkan orang lain.",negatif
"Burger king boikot ke eh ? Tapi dah order ni",netral
"aku menolak boikot. Krn nyatanya produk McD dan KFC EMG enak pol",negatif
"Aksi boikot di negara ini msih kurang,  Buktinya sekelas mekdi, KFC, sama starbak di sini msih aja rame. jd ga usahlah sok Sokan boikot",negatif
"Emg boikot tuh gunanya apa? Menyusahkan! Nyatanya produk aqua kan produk lokal",negatif
"KFC masuk produk boikot ga sih?",netral
"kfc ga masuk daftar produk boikot lagi ya?",netral
"Gue ga ikutan boikot, tapi emang gak konsumsi barang2 yg diboikot.",netral
"Apa gunanya pada boikot produk israel?? menurut gw sih ga ada malah makin rame tuh sekarang kfc,mcd,sbuck",negatif
"Dalam keadaan darurat, mendukung atau menolak boikot gak jadi masalah. Allah juga tau niat kita makan produk boikot itu apa.",netral
"boikot malah memperlemah perekonomian dampaknya ke karyawan yg bekerja di produk yg diboikot",negatif
"kfc masuk produk boikot ga si?",netral
"Gada gunanya boikot. Bener produk nya nggak laku perusahaan nya terus tutup tp karyawannya banyak yg di PHK haha miris",negatif
"Persoalan masyarakat boikot atau tidak, itu mindset & kebutuhan. Saya pribadi sudah pakai produk lokal, walaupun tidak 100% lepas dari produk terafiliasi",netral
"Gw ga memihak manapun. giliran disuguhin fakta kalo netizen juga masih pake produk amerika lgsg jawabnya 'ya kita kan gabisa 100% menghindari semua blablabla' hilih! suarakan boikot, tapi jgn jd pembully.",netral
"milo tuh produk boikot. ngasih tau aja sih 😔🙏🏻",netral
"Gausah sok Sokan mau ngelakuin boikot produk Israel. Adanya gerakan ini malah berpotensi meruntuhkan ekonomi Indonesia. Sakit bgt gw liatnya",negatif
"Kenapa sih orang makan atau beli mcd sama sbux langsung koar koar boikot tapi kalo orang beli produk kaya nestle dll pada diem aja. Ada yg bisa jelasin?",netral
"Mending donasi dan doa lebih konstruktif daripada boikot produk dalam yang hanya merugikan kita sendiri. #BoikotNgerugiinKita",netral
"Boikot tuh merugikan bangsa sendiri jg, mendingan perbanyak sumbangan",negatif
"Dengan aksi boikot ini justru merugikan negara. Akibat penjualan menurun, Unilever Indonesia melakukan pengurangan tenaga kerja",negatif
"Boikot produk bukan solusi bela palestina karena merugikan negara kita juga karena produk yang di boikot malah ga ada fakta bela Israel #boikotngerugiinkita”,negatif 
"Boikot dapat merugikan banyak pihak di dalam negeri. #BoikotNgerugiinKita",negatif
"adanya boikot produk sebenernya bukan cuma merugikan perusahaan. tapi merugikan pedagang juga, karena beberapa produk minuman di boikot. ngaruh bgt ke penjualan.",negatif
"gini, mau dukung boikot apa menolak itu hak personal, kamu boikot silahkan, ngurangi produk silahkan, tetap beli silahkan. aku g belain siapa siapa. . .",netral
"kalian ga mikirin nasib pegawainya? mereka tidak tahu apa-apa selain itu ada keluarga yang harus di nafkahi juga,.",negatif
"udah paling bener tolak boikot aja anti ribet",negatif
"Oreo dan Biskuat dari Israel? Kalo mau dukung atau tolak boikot harus selektif ya man teman",netral
"baru tau kalau oreo produk di boikot",netral
"Tau ga sih apa aja list produk boikot ??????",netral
"Unilever melakukan PHK 7.500 Karyawan. Hebat kan aksi boikot ini malah ngerugiin masyarakat hadeh",negatif
"Makan aja, soalnya kalo dibuang juga dosa. Tapi mungkin next time bilang aja ke org yg kasih klo kmu boikot mcd",netral
"Klo mo membantu saudara kita di Palestina, yang pertama kali bisa kita lakukan adalah donasi, kan banyak cara untuk membantu bukannya hanya boikot saja",netral
"efek boikot bikin harga sembako pangan gak stabil. Dan banyak petani, nelayan jadi rugi. Yang rugi negara lu sendiri bukan israel.",negatif
"boikot malah membuat masyarakat sendiri yang dirugikan, dan ini dapat menyebabkan banyak PHK serta pengangguran.",negatif
"Harus selektif dalam mengambil langkah terutama dalam hal boikot produk, faktanya Aqua tidak termasuk dalam produk yg diboikot dan Aqua dukung terus Palestina.",netral
"Alhamdulillah seneng bgt karena tidak salah yang aku lakukan selama ini dengan tidak ikut-ikutan boikot produk Aqua, sebaliknya makin menguatkan bahwa ternyata Aqua itu Pro Palestina 🙂👌🙏 so, tolak boikot aqua",negatif
"gapapa banget buat ngurangin produk luar. aku, sendiri juga boikot produk2 dari perusahaan multinational macem nestle, coca cola karna banyak alasan lainnya",netral
"Yuk jgn termakan hoax. Gerakan boikot ini sangat  berdampak kepada beberapa merek, seperti perusahaan air minum AQUA yang diisukan sebagai produk Israel. Padahal, AQUA adalah produk asli Indo",netral
"Baru tau gw klo burger king itu produk boikot😭",netral
"akhirnya Aqua itu Pro Palestina jadi sudah waktunya kita kembali mengkonsumsi sehari-hari produk Danone dan tidak ikutan untuk boikot ataupun nyebarin fitnah di medsos🙂🙏👌 yuk jangan boikot aqua gaes",negatif
"Burger king tuh produk boikot ga si???",netral
"Akhirnya dapat berita kalo Aqua Pro Palestina jadi dah waktunya kita konsumsi kembali produk Aqua dan tidak ikutan tuk boikot ya gaes👌🙏",negatif
"Bijaklah dalam boikot produk guys, kasian karyawan aqua ikut kena imbas",netral
"sampe sekarang gue masih beli Aqua. Emang terbukti bukan produk Israel dan selalu pro Palestina",negatif
"Jangan sampai salah sasaran boikot produk/perusahaan. karena supaya lebih efektif perlu juga strategi & selektif",netral
"Maaf ga bisa boikot Coca cola soalnya minuman wajib saat hari raya hehe",negatif
"udahlah gausa boikot segala macem kalau masih nongkrong di Starbucks",negatif
"Gak usah boikot2 produk yg bukan dari bds jadinya mlh gk efektif dan malah ngerugiin",negatif
"Gaes produk yg diboikot itu harus sesuai sama bds ya?",netral
"Yuk dukung produk lokal yang sebelumnya terkena boikot, karena banyak yang dirugikan akibat boikot yang tidak tepat.",netral
"Untung ga gampang ke makan sama hoax. Apalagi aqua jelas banget mendukung palestina. Stop boikot aqua",negatif
"Yupi boleh nggak sih apa termasuk produk boikot juga ya ??",netral
"Yeyyy bisa balik minum Aqua dengan tenang. Yuk stop boikot produk ini",negatif
"Produk unilever masuk produk boikot ga si?",netral
"kenapa ga nyari info ya tentang produk yg di boikot, stress bgt mikirin boikot produk yang ga efektif dan malah merugikan",negatif
"Fanta itu produk boikot apa ga?",netral
"Terkadang udah boikot produk.. Tp kadang ya msh beli soalnya blm Nemu penggantinya",netral
"akhirnya terkuak fakta kalo aqua dukung palestina jadi kan ga perlu boikot produk nya deh",negatif
"SAH aqua bukan produk boikot, jgn percaya hoax lagi ya",negatif
"Gw masih sering beli aqua, kan di list gada ya? Jadi gw fifty2 aja lah😁",netral
"Aqua tuh produk lokal made in indonesia lhoh, ngapain juga kalian boikot, ga ada bukti valid kalau pro ke isriwil",negatif
"Susah bgt mau ganti produk sehari-hari yg kena boikot, dahlah gw ga ikutan tuh boikot",negatif
"Sebagai orang yg tau starbucks itu ga enak, dan boikot aqua. Saya ga punya hak juga buat ngelarang orang orang pake produk ini siapapun mereka. Ngasih tau aja sekali, tapi kalo tetep pake yaudah.",netral
"Kalo ga bisa ganti produknya si gapapa sambil ikhtiar cari penggantinya. Klo gw si gamau ribet dan males boikot yg susah cari gantinya",negatif
"Kebutuhan sehari-hari banyak yg dari produk boikot, tapi biarin aja aku tetep pake, disini gak ngaruh apa2",negatif
"Saya ga peduli tuh sama konflik israel palestine, dan ga ikut2an boikot produk apapun. Beda sama orng yg teriak peduli palestine sambil boikat boikot tapi tetep jadi donatur. Sungguh hiprokit 🤣",negatif
"boikot ini kesadaran pribadi mba gausa sok ngatur gw deh. Krn gw juga punya pendapat sendiri!!!",negatif
"orang yg beli starbuck atau aqua belum tentu dukung israel jadi jangan fitnah mereka dukung israel, siapa aja boleh dukung palestina dgn caranya sendiri tapi jangan maksa orang boikot produk tertentu",netral
"Bener-bener gak paham sama gerakan boikot beginian. Produk-produknya kan buatan Indonesia semua.",netral
"Sebenarnya bagus bgt kalo mau jadi kaum militan soal boikot produk Israel. Tapi tetep harus mempertimbangkan fungsionalnya juga.",netral
"Sejauh ini juga aku ga pernah ikut boikot yg beredar di tiktok apalagi kalo itu produk Indonesia asli",negatif
"Oreo dan Biskuat Bagian Dari Israel? Yuk selektif Dalam Memilih Produk Pada Gerakan Boikot",netral
"Oh iy produk boikot ky MCD itu ga berafiliasi sama israel sama sekali n msh bnyk produk israel yg dipake kyk pesawat tempur tp kalian ga boikot kn?",netral
"Gw bingung yg dharepin dr boikot tu apa? Zionis keabisan duit?? Kaga mungkin slm amrika msh cetak dollar! lo mw  boikot ya silakan, orng mw minum makan mcd silakan,klian msh pk  produk  amerika tp nyerang orang yg knsumsi starbuck ya t*l*l!",negatif
"Klo gw juga mau makan apaan kek produk boikot gw gak peduli tapi ya keep it private aja lah. jangan kayak org tone deaf gitu. 😅",negatif
"Apa akan ada PHK besar2an terhadap para karyawan produk yg kena boikot saat sales mereka minus?",netral
"Bakal kecewa bgt sih kalo mereka terlibat sama produk boikot :(",negatif
"Saya udh tau list produk yg diboikot tapi gak boikot sb dan mcd gpp kan?",netral
"Klo udah terlanjur pakai barangnya yaudah dipergunakan aja sampai rusak (laptop/sepatu). boikot disini ditujukan untuk mengingatkan kita agar kedepannya kita tidak lagi membeli/mengonsumsi produk-produk tersebut. makasiii cmiiw🙏🙏🙏",netral
"Minum produk apapun preferensi pribadi, klo boikot boikot sendiri aja jangan maksa ya man teman",netral
"aku liat di bds kayanya produk sunlight ga masuk boikot",negatif
"Adanya aksi boikot di Indonesia tuh dampaknya ke Israel apa ya kak?",netral
"Boikot itu gak sesederhana yg kau pikirkan. Misalnya produk A diboikot padahal pabriknya juga ada di Indonesia...klo itu terjadi berarti akan ada PHK besar-besaran...trus kamu bisa gak nampung untuk kasih kerjaan...mikir...",negatif
"sampai sekarang saya tidak menemukan produk sbux mcd kfc dll mendukung isriwil, emang udah ada fakta ya??",negatif
"Gw jg tetep make produk Israel  terlepas dri boikot2 itu. Karna gw emg ngerasa cocok dan worth it",negatif
"Kalian ga mikir berapa  ribu orang Indonesia  akan kehilangan mata pencaharian dr produk yg kalian boikot. Mikir gaaa ???? Udah gausa boikot boikot kasian tauuu",negatif
"Sekarang pake masako karena yang sebelah di boikot",negatif
"balik lagi boikot enggak itu hak pribadi kak. jangan dihakimi juga buat yang belum bisa boikot total, selagi pendirian kuat gak akan terpengaruh ajakan pake produk. kalau kamu udah bs total boikot itu bagus, kampanye mulai dengan cara halus",netral
"Ijin nanya, kalo boikot gitu tuh emang ngaruh yaa bcz imo kalo cuma boikot mcd dll tapi kitanya masih main instagram dan aku mikirnya kasian juga yang kerja juga pasti nanti terkena dampaknya, nahh itu gimana ya nder jujur aku kurang paham tentang ini...",netral
"Yang ga mau ikut boikot malah lebih maksa daripada yang ikut boikot. At least yang ngajak boikot alasannya kuat. Yang ngajak ga boikot alasannya dibuat-buat.",netral
"gabisa boikot mereka... gue mau boikot produk nya aja yg collab sm produk zionis 😞 maaf. .",negatif
"Dimana sih list produk boikot mau belanja bulanan",netral
"Aqua itu Pro Palestina jadi gak perlu takut-takut lagi untuk mengkonsumsi sehari-hari Aqua dimanapun kita berada, gak zamannya boikot produknya Danone 🙂👌🙏 yuk jangan boikot produk aqua",negatif
"Bersyukur bgt aqua kaga kena boikot wkwkw",netral
"Faktanya  Aqua itu Pro Palestina jadi gak ada lagi alasan untuk boikot produknya Danone justru sebaliknya harus semangat untuk terus konsumsi dan sebarkan informasi ini ke masyarakat luas agar tidak terjebak di hoax ataupun fitnah 🙂👌🙏 jgn boikot ini produk ya",negatif
"hokben tuh produk yang di boikot juga ga si?",netral
"Burger king tuh enak loh patty nya juga juicy gendut-gendut Mereka juga bukan produk yg masuk boikot kan yah?",netral
"Bimbang bgt mau konsumsi Aqua lagi apa enggak. Habis liat faktanya makin yakin, gak akan gue boikot. Emang harus hati² sama hoax, jgn sampe percaya",negatif
"Domino pizza tuh aman ga ya?",netral
"Percuma kata gue mah lu pada boikot produk kalo omongan sikap ketikan lu pada persis mirip bgt zionis",negatif
"Gmn kak, yg sudh beli produknya? sudah tdk bisa d konsumsi lagi?",netral
